"","V1"
"372",0.223541385439961
"373",4.30399046561128
"374",4.65209984807441
"375",4.61743203191984
"376",1.86764210612444
"377",5.29139830743933
"378",7.30930846879689
"379",5.24690754212489
"380",1.68747891658279
"381",3.2525990464839
"382",5.00064315138542
"383",2.77989391463291
"384",-0.597911945692616
"385",6.20397687354784
"386",2.37196360539824
"387",2.94421217617376
"388",7.5895559239423
"389",2.49569124377035
"390",6.11784514538369
"391",1.40775931569592
"392",3.43395101662528
"393",4.06225567186139
"394",1.61354790379001
"395",2.80739166186846
"396",4.16224025788046
"397",5.72645370912897
"398",0.535997659678976
"399",3.44465767650971
"400",5.91810814601105
"401",3.02191802219537
"402",4.73497211840209
"403",5.32738847393642
"404",4.82562923184117
"405",5.68746050892661
"406",3.95234702343143
"407",3.30172312571773
"408",-1.6835288005893
"409",4.01890949558666
"410",5.18887776154362
"411",5.42392013406061
"412",2.98509179083439
"413",8.20582140322074
"414",4.86719640351081
"415",4.50918277695514
"416",7.07160693521117
"417",2.62019262039756
"418",3.21974415481546
"419",9.58759864902156
"420",4.25161754996506
"421",7.87950196697082
"422",1.0101332866908
"423",3.80072341058103
"424",5.07291350364761
"425",4.89763851375514
"426",1.97806089389998
"427",4.26979697806449
"428",1.81754611008422
"429",5.82038501384119
"430",6.65236277203168
"431",-0.748491807641696
"432",6.98982651186002
"433",1.45167207283902
"434",5.24362693032788
"435",5.70231908822315
"436",3.77976468715928
"437",2.78421327003247
"438",4.59640097241174
"439",5.20796037540048
"440",6.20185708092739
"441",-0.36243307793683
"442",0.567676650453499
"443",7.42520880087645
"444",6.56706518015848
"445",5.20006761041684
"446",5.82591946514518
"447",6.27759739390788
"448",-1.72327232944341
"449",6.70938699275033
"450",3.14226669664723
"451",4.74240684085175
"452",3.5667390239398
"453",6.17650484212238
"454",3.44752384665426
"455",5.38614159792059
"456",3.35313376078002
"457",1.78318544631158
"458",6.93239768563848
"459",5.88343472054447
"460",8.08229950859466
"461",4.37242055305359
"462",6.74231454535054
"463",8.64390321963982
"464",3.59731878712728
"465",1.26852331177518
"466",3.6915255561629
"467",3.74812116820917
"468",4.56589984974913
"469",8.05556225830198
"470",3.49745201671649
"471",5.06079569710853
"472",3.71761488430495
"473",4.27246110525484
"474",4.92898621525959
"475",7.19671027985775
"476",4.49800806979419
"477",5.82069581563306
"478",5.96831590235832
"479",6.27222714843785
"480",2.942346666215
"481",7.86454891706152
"482",3.37488676525675
"483",3.99019134099675
"484",7.36628377324049
"485",7.1203915135348
"486",1.78943600917102
"487",2.27448582468763
"488",1.18997483523316
"489",4.63335461502027
"490",4.59532731694058
"491",5.04091712333683
"492",5.46139411409843
"493",2.88085861201152
"494",2.00475433196234
"495",6.52269311446925
"496",5.90615605870211
"497",0.852132963969879
"498",4.01397576282
"499",2.22333169482836
"500",-0.403608227407465
"501",4.5624107489327
"502",4.04960916428868
"503",4.00900762972622
"504",4.71006370778175
"505",6.19998402617112
"506",4.686461926834
"507",2.84833948237224
"508",2.58367085369285
"509",3.93201192594041
"510",4.919950986975
"511",1.90193598729211
"512",3.81460477121717
"513",6.38960727695026
"514",3.98461028619464
"515",2.66501584117299
"516",3.60969977614269
"517",6.71916184925547
"518",5.45666761869289
"519",6.99202308591624
"520",4.5377641949431
"521",5.1441349360327
"522",2.97798431228976
"523",5.58038189811757
"524",3.09453571118143
"525",1.05025089581385
"526",4.51293290271633
"527",8.57778752775306
"528",6.01763083824454
"529",6.83231772173674
"530",5.02915772175596
"531",2.86595671189429
"532",3.77450763095055
"533",3.61573058925024
"534",3.1786873621729
"535",5.80129784520307
"536",1.54934574573854
"537",6.16398549561255
"538",6.15903563293138
"539",1.54653085657595
"540",5.65667950917758
"541",9.6608839261789
"542",2.98076023506809
"543",6.11599524907117
"544",2.47767543187405
"545",6.71035816529149
"546",4.78535698702047
"547",7.92052703955241
"548",0.964374204613893
"549",4.11202637032648
"550",3.04849141793194
"551",3.78563427397763
"552",2.81895106497007
"553",2.36220100212675
"554",5.52079450054731
"555",1.79482752311106
"556",7.54512597447702
"557",1.57429337068538
"558",4.45275178443267
"559",5.41853220742797
"560",5.53871203381733
"561",3.55200587841582
"562",4.404503796706
"563",6.37618391858495
"564",0.969975133310369
"565",2.47870879510802
"566",4.94317328576502
"567",3.23216919207648
"568",7.2901539907702
"569",5.7321733353806
"570",4.38810169491962
"571",0.855284075220076
"572",4.28509380886237
"573",3.51920454035674
"574",3.99787816931267
"575",1.58468517966621
"576",5.34176521433561
"577",1.9035547046171
"578",3.7208842022949
"579",5.07962601383229
"580",2.47473736512727
"581",5.53034034420361
"582",1.28292517962609
"583",-2.05611525280859
"584",5.26643196556349
"585",6.10623612168553
"586",3.58756213259727
"587",5.35399250531403
"588",1.6420240044024
"589",3.94241900269825
"590",-0.114635137586992
"591",6.86793269778516
"592",8.38561904930554
"593",6.62829635346356
"594",4.1655822549253
"595",4.15220301976254
"596",0.836701666952437
"597",5.99408728815845
"598",3.75551597759529
"599",2.75821010595539
"600",1.06934627243783
"601",3.55644261119871
"602",2.32817351585434
"603",3.33894469820967
"604",1.50409558876251
"605",8.00029673278513
"606",4.19094919215602
"607",6.63038219566465
"608",-1.59084538893007
"609",3.21335077568098
"610",2.71630760920762
"611",1.49218586227855
"612",7.68505513427336
"613",1.06206535087385
"614",4.93867419645103
"615",6.11942100398345
"616",4.62517730503102
"617",2.26960118544582
"618",6.3312426527385
"619",4.60817847795224
"620",1.84867831820587
"621",1.12295990426278
"622",8.89277396416547
"623",2.70955277470178
"624",0.0775475755223765
"625",5.41913611556021
"626",4.92042787203416
"627",1.19946632585583
"628",-0.117850687283608
"629",3.96667159648385
"630",6.77449949237828
"631",5.64914851559358
"632",3.124490341725
"633",2.36143033895182
"634",4.83285562533945
"635",4.57858471166728
"636",5.6348102026399
"637",3.34170080860377
"638",6.23774872960692
"639",2.36898087919055
"640",3.48761151173431
"641",5.88324356457508
"642",6.44037574348987
"643",-0.107896356347863
"644",4.46641696742882
"645",5.5880031843186
"646",0.982590142430312
"647",5.30144344385243
"648",2.3748779649813
"649",6.50808702025341
"650",5.43081435924856
"651",5.94638514066723
"652",4.49666855728882
"653",6.15790853824282
"654",7.31365626004219
"655",8.62339615398768
"656",4.16323865816109
"657",-0.802299192048449
"658",4.29722622013596
"659",4.68638076643598
"660",3.87936917460165
"661",5.49746391770197
"662",6.48667656281985
"663",3.06848800579904
"664",3.56911478741873
"665",5.11633415400105
"666",2.99639424200084
"667",4.43081200441306
"668",-0.159779612280597
"669",1.72256002577667
"670",1.25778042985644
"671",2.31797131771805
"672",2.67645587724346
"673",5.08159221768626
"674",6.42280336603188
"675",2.6002529140514
"676",1.9977322035859
"677",1.89744483070009
"678",3.2996833559506
"679",3.69224668581727
"680",5.308133611578
"681",3.50822774085692
"682",-0.42091136487002
"683",4.02227867520127
"684",6.88136234141288
"685",6.8912333692689
"686",2.46255654336113
"687",0.765798365251551
"688",9.72312228342215
"689",3.86354542638329
"690",4.00882431107634
"691",5.16716440631571
"692",0.617629987437655
"693",2.59838449566663
"694",0.782197997153086
"695",2.67692525903816
"696",4.49248734209033
"697",1.1751488132092
"698",5.5459733074176
"699",4.87372484812405
"700",2.20484566724037
"701",4.73280988697261
"702",5.89949226282813
"703",6.59941304770044
"704",3.75078871085738
"705",4.01735369442459
"706",4.03283323037515
"707",7.44993840431013
"708",6.74246916151274
"709",6.09251055684197
"710",3.58421836965188
"711",5.06132514962043
"712",5.12851652608271
"713",1.89747963442776
"714",0.362125548727821
"715",5.66190750263441
"716",0.807089624379094
"717",4.23049677270846
"718",4.78630307056092
"719",5.48757774582419
"720",4.65030187460997
"721",2.58802100235499
"722",6.43231304421611
"723",8.11443522158372
"724",6.19710764789442
"725",-0.119403609084316
"726",7.35627942105566
"727",4.10138702458926
"728",5.40047594172307
"729",5.61764053047668
"730",4.01053529863711
"731",4.05843830465827
"732",6.50563641757819
"733",5.81792220240361
"734",6.44102562851135
"735",9.55511800673877
"736",5.71241096735404
"737",4.69045029597096
"738",-0.716393977754069
"739",10.2455874180512
"740",3.14743374610473
"741",9.53680018228673
"742",5.06446041619705
"743",7.66676643417658
"744",3.98141219482142
"745",5.37041530681296
"746",4.70515651761344
"747",3.81055339498589
"748",3.95752315487774
"749",6.49149835569843
"750",3.77625781955541
"751",-0.329664643326137
"752",3.78871025435996
"753",5.43374041839971
"754",5.60516881768498
"755",5.60541948342305
"756",0.443077905310784
"757",5.05126423868103
"758",6.3909309168957
"759",7.08124864119356
"760",3.72370323644543
"761",3.50695822664688
"762",7.55363846238003
"763",0.497131438863888
"764",3.24995040781742
"765",5.2496482373765
"766",0.60927981919661
"767",4.8519988396052
"768",8.42576353437863
"769",4.2176520336881
"770",3.60408980237783
"771",5.28866680669591
"772",3.60270758629598
"773",6.04555046016938
"774",6.24911111057594
"775",4.23275066828778
"776",1.59556827748553
"777",1.27910077485708
"778",2.90074951072124
"779",6.00972893396707
"780",-0.151947953619905
"781",0.00878064821077551
"782",2.76483580032334
"783",5.10862562086511
"784",2.18393614517206
"785",6.2095630567341
"786",4.97216984572889
"787",3.84517014476868
"788",6.05768730597937
"789",5.09514283496171
"790",3.22959089641023
"791",4.74352063477924
"792",5.67461581558188
"793",5.02340570916737
"794",2.75537637594102
"795",6.13902219583608
"796",6.80477570487592
"797",4.84450061968934
"798",4.54895975194494
"799",4.0576291093772
"800",9.0598046907831
"801",4.84459224389949
"802",3.87277572219945
"803",-1.3811427568901
"804",0.726655500255704
"805",4.05304937420963
"806",4.68801943842739
"807",4.84583756991691
"808",6.06367693586493
"809",3.79259394556892
"810",6.94263503997736
"811",2.16615941659184
"812",1.52457186097936
"813",1.47863529438687
"814",5.88655853638169
"815",4.04131730304396
"816",5.99281849384308
"817",3.62812217418997
"818",2.90322095491173
"819",3.40307053313486
"820",0.0841547755405418
"821",1.61139270099775
"822",1.00224443563746
"823",6.58426820113373
"824",2.89106124151145
"825",5.99201782715065
"826",7.61770800342761
"827",3.79791042126295
"828",4.86150446278698
"829",0.311225924243265
"830",2.39613065714592
"831",4.35243215536977
"832",4.89551057784437
"833",2.52866611853917
"834",10.230259163078
"835",3.20174041957866
"836",4.37038489054595
"837",5.67971071698661
"838",4.16855249476844
"839",2.78767150531029
"840",6.56410645269233
"841",7.839201094228
"842",4.16033419301549
"843",5.48399993665444
"844",4.00891096229485
"845",6.49959489367121
"846",1.641463043871
"847",9.41633315793186
"848",2.87719503420484
"849",0.964645471185491
"850",3.4420558146846
"851",4.554782074229
"852",7.85725932088812
"853",6.26425870982111
"854",4.54527866882724
"855",1.11975231755134
"856",2.29021266263738
"857",3.86161572263868
"858",9.93547186883481
"859",0.0671366212329181
"860",6.75584701859989
"861",3.04780029156317
"862",7.95200083307275
"863",1.67940185981303
"864",4.54788324665914
"865",1.76806128043357
"866",6.24705607893722
"867",7.54456373124307
"868",8.58867670625461
"869",6.01022122007353
"870",8.34840057667227
"871",7.01382051935326
"872",3.93185066343954
"873",5.29341962340818
"874",2.05328680020834
"875",3.81260729044378
"876",6.95688978073302
"877",5.43708007077411
"878",5.24941401432698
"879",1.90540035651171
"880",2.87499925447976
"881",2.51702090804671
"882",5.11064036737993
"883",2.01188953684936
"884",5.48349468523479
"885",1.73034894252502
"886",8.31545033412434
"887",5.25664549808623
"888",2.65924020133361
"889",4.76572702157739
"890",3.43862261844384
"891",5.05664399853778
"892",4.7712876446982
"893",1.95910370378781
"894",2.45730030622546
"895",4.89664377551213
"896",7.8917634174241
"897",6.65200929174549
"898",2.83015660325946
"899",6.0735516830625
"900",4.11812979248658
"901",4.90048973859588
"902",4.80891792281496
"903",9.9856126751261
"904",1.57634557736192
"905",4.45239559583727
"906",0.246581716503521
"907",5.54564515011194
"908",6.67882301827605
"909",7.4593309744117
"910",-0.0780237188639257
"911",5.14971258556909
"912",7.78961545540421
"913",3.300964317279
"914",3.75234891960684
"915",4.14503221824601
"916",5.0429386720712
"917",5.71407462887813
"918",7.17346900895255
"919",4.01321518756217
"920",4.66562298297206
"921",9.79006431214719
"922",5.19069843909724
"923",4.64879671423079
"924",1.22538506033927
"925",4.2331182474351
"926",3.73183160712515
"927",4.20203270448318
"928",2.94005896946991
"929",2.69096544393208
"930",2.61503309366563
"931",3.74708525289028
"932",7.28596953403363
"933",6.57256094207742
"934",3.42180309687565
"935",0.456908134070772
"936",2.3381859719286
"937",3.2031482610625
"938",4.45847355331173
"939",2.74509701995186
"940",8.71380636464117
"941",3.61792321577913
"942",1.51226957443931
"943",3.91086103890005
"944",1.97863931530761
"945",4.57590670734702
"946",4.74915257373873
"947",5.02185000236269
"948",0.600146613533616
"949",4.72025738081694
"950",4.92091941451623
"951",1.0490368387856
"952",6.3629944446096
"953",5.98019132243554
"954",9.36883714472081
"955",4.57713046285425
"956",4.33123127516343
"957",4.44270442147667
"958",4.38273396563185
"959",0.0934211505921088
"960",0.489978228641495
"961",4.0533495301546
"962",2.9274257683504
"963",4.34912652168535
"964",-0.494073506472469
"965",0.875540755922716
"966",1.76374008524756
"967",6.43162514286806
"968",1.7704336023471
"969",2.43896438164809
"970",4.4053352189825
"971",3.50504912627314
"972",4.55413069538012
"973",9.3810072150094
"974",1.71204167412559
"975",3.54368105090412
"976",3.07122267316246
"977",7.60855091406201
"978",2.50611133556098
"979",4.04318003389984
"980",5.9868161998055
"981",1.85965153208627
"982",7.92781756951763
"983",5.7377826284447
"984",1.82473293001538
"985",5.24319881292085
"986",3.7497626584494
"987",4.92713275749294
"988",4.02554127398887
"989",6.62047856004487
"990",1.20557962394599
"991",3.05812546969834
"992",3.66952463598451
"993",2.00005829012964
"994",1.90132175939985
"995",4.18652689062361
"996",3.9311793488021
"997",-1.47377181148507
"998",6.55352491337522
"999",4.78513565219888
"1000",9.62953586490069
