"","V1"
"120",-1.10600859845297
"121",-3.60789536612685
"122",-2.09035628394498
"123",-0.484491098981907
"124",-1.1972003947675
"125",-0.730928313939614
"126",-2.2064737206986
"127",-1.86852388239597
"128",-1.37705284056994
"129",-1.8655226190069
"130",-0.672367831260253
"131",-2.39051068792206
"132",0.0641321237682821
"133",-0.210554087607568
"134",-2.37436409852218
"135",-0.275604776095293
"136",-3.46135022939053
"137",-0.502088784971359
"138",-1.16092766407702
"139",-3.51225763011099
"140",-1.13237887797665
"141",-1.20174537401411
"142",-2.70854481988747
"143",-0.261350600719438
"144",-1.82662072766329
"145",-0.0466295774092638
"146",-1.64930251223972
"147",-0.577142865351945
"148",-2.94168655566454
"149",-2.92659327765055
"150",0.259553785070136
"151",-1.67732946250694
"152",-0.142748695236975
"153",-1.13169390598916
"154",-0.750689572188403
"155",0.898245664345648
"156",-2.29102742050557
"157",-1.8682304039837
"158",-1.44434440637378
"159",-1.39676261823852
"160",-0.798907021716785
"161",0.731778749250849
"162",-2.09497707120062
"163",1.08294384160162
"164",-1.31772758685248
"165",-0.137916985354399
"166",-1.98062603803585
"167",-1.61424751354972
"168",-0.327468758918148
"169",-3.21530724529002
"170",-1.15526485150385
"171",-1.51786933521094
"172",-1.22582588825633
"173",0.684080518876956
"174",-1.92338617970856
"175",0.787840151962741
"176",-0.4041054813228
"177",-0.376865147235112
"178",0.25271663187368
"179",-1.689323814545
"180",-1.91779224142451
"181",-1.64812573332667
"182",-0.321512012364562
"183",-1.82066707265057
"184",-2.38860329377692
"185",1.26240453944469
"186",-2.20664967010058
"187",-0.920618339564406
"188",-1.23922030316815
"189",-2.50149206166285
"190",-0.64315773016783
"191",-0.152677564587552
"192",-1.11820121017149
"193",-1.983524363553
"194",-1.57593896205786
"195",-3.02421117686955
"196",-0.74324387807491
"197",-1.57534797906983
"198",-0.791104029971825
"199",-1.39706131171756
"200",-0.0212034783316086
"201",-0.95284355904271
"202",1.59510836261691
"203",-0.826769992374288
"204",-1.14557017261854
"205",-2.10273794089491
"206",-0.901249993699933
"207",-2.08507745551988
"208",-0.563835907830759
"209",-2.16208145180014
"210",-0.663925987028053
"211",-1.49891557433113
"212",-2.68319544477028
"213",0.113882679277523
"214",-0.44636552623158
"215",-2.2646630848333
"216",-1.27384840497784
"217",-2.08597369767429
"218",-1.72352158111609
"219",-0.613783046168585
"220",-0.23369578260265
"221",-0.189930682423007
"222",-0.419925949877446
"223",-1.25256024635021
"224",-4.42373864835105
"225",-0.574594122675628
"226",-0.220574055283942
"227",-0.623597885575041
"228",-2.30941166835375
"229",-0.650322068540781
"230",-0.141356345462203
"231",-2.58521888625313
"232",-0.584094980888987
"233",1.34134043082434
"234",-2.76240540138004
"235",-0.31725476677486
"236",-1.45435308877605
"237",-2.51831372150489
"238",-2.03602073686008
"239",-1.10316179222959
"240",-1.52191969548754
"241",-2.5013052105882
"242",-1.37765516026792
"243",-2.06035820077179
"244",-0.373538593826841
"245",-0.216281213221267
"246",-1.4590608088993
"247",-2.89511699025703
"248",-0.648118168712658
"249",-3.06409053153559
"250",-1.6291732622515
"251",-0.623979604258495
"252",-0.211035195570857
"253",-0.472696926940679
"254",-0.161851042842415
"255",-1.71218313172204
"256",-2.44375491460021
"257",-1.70526966765945
"258",0.687990934120485
"259",-0.0577213307448208
"260",-1.4049806787058
"261",-1.93716929798357
"262",0.103190316732483
"263",-0.893331517278803
"264",-1.03806039484718
"265",-3.25347840563837
"266",0.357912314727999
"267",-1.95082752798074
"268",-0.717550053937083
"269",-0.226638245130382
"270",0.0879826299901287
"271",0.203745759504991
"272",-1.30610033995425
"273",-0.562483672468937
"274",-3.20183286556433
"275",-1.13796971531528
"276",-0.224602270388011
"277",-1.45049107312213
"278",-2.14377097644512
"279",-0.682226749556897
"280",-0.904152519968916
"281",-2.6613001788572
"282",-2.28686214026213
"283",0.0657552825594026
"284",-1.53236936402875
"285",-2.96563522147033
"286",-0.627133448271598
"287",-1.58497251506873
"288",-0.266321330739748
"289",-0.187289329757343
"290",-1.43389050272831
"291",-2.41403355543531
"292",1.34650808853306
"293",-0.334694918031618
"294",-0.423179009175579
"295",-2.81752547059421
"296",-0.00768778710491635
"297",-1.42691273647437
"298",-1.45975266726717
"299",-0.0746194444902586
"300",-1.62462477574965
"301",-0.0985316721001741
"302",-0.501360544115064
"303",-1.88530993512893
"304",-0.432144339401391
"305",-1.32064339943411
"306",-0.27563341450915
"307",-1.40493363771718
"308",-0.792458841563157
"309",-2.48283568265111
"310",-0.821830263528277
"311",0.272485546793308
"312",-0.944014686135715
"313",-0.0441386376132304
"314",-2.69894908100052
"315",-1.4969100137622
"316",-0.248225504175725
"317",-0.551809580694182
"318",-2.55289698069207
"319",-2.11922606850076
"320",-2.05341494834256
"321",-1.05960858963467
"322",-1.68700541743015
"323",-0.892511091712885
"324",-1.94757565627678
"325",-1.24341408405046
"326",-0.545730480002526
"327",0.0954068982354694
"328",-0.985840273385635
"329",-2.06446946497958
"330",-1.77557436078678
"331",-0.768465067399671
"332",-2.19291414265066
"333",-0.903407317578988
"334",-2.41597948695204
"335",-1.48287115725852
"336",-1.75599698495768
"337",-0.0218963825312142
"338",-0.776464970177638
"339",-1.42789222935185
"340",-1.29213190203087
"341",-1.06079209420597
"342",-0.502178570376106
"343",-1.40685666424293
"344",-3.79277612322854
"345",-2.35090434618435
"346",-0.53649130972632
"347",0.0228306671030589
"348",-0.418918135342035
"349",-0.826488754418119
"350",-3.11112723505575
"351",0.0367183174605465
"352",0.322800625804083
"353",-1.59249999654939
"354",1.17604641599179
"355",-4.15084206943033
"356",-2.15658586913624
"357",-0.866557117245366
"358",-1.04299501949532
"359",-2.5968478295405
"360",0.518667168692106
"361",-1.7894182476788
"362",-2.57681780142635
"363",-1.13853740526301
"364",0.104853590657046
"365",-1.94138288131736
"366",-1.83118564210737
"367",-1.15754740552747
"368",-2.17490806678664
"369",-1.33473577930338
"370",-0.718468374257175
"371",-0.223633087536303
"372",-0.244342649283098
"373",-1.78510174382322
"374",-1.34763497018094
"375",-0.240266918226268
"376",-0.19972368604679
"377",-0.715830728279921
"378",-1.21004549068623
"379",-3.19294111318108
"380",0.260898021046263
"381",-1.00624622056673
"382",-1.13956359111301
"383",-1.34670399907109
"384",-1.6942232951727
"385",-1.75873518985149
"386",-1.45593698871562
"387",-2.78778917811717
"388",0.748127819700817
"389",-1.16868050436668
"390",-0.679653520727809
"391",-0.60268598835424
"392",0.0828472807372334
"393",-2.19696411535698
"394",-2.25816512673643
"395",-0.957841052995844
"396",-1.60531134560253
"397",1.25397252161181
"398",-2.54656251917859
"399",-2.72454579675074
"400",-0.488249843594095
"401",-0.367909916840209
"402",-0.527720169499095
"403",-0.931403731248259
"404",-0.708169259772015
"405",-2.41050260717874
"406",-0.480975844494558
"407",-2.28840232530255
"408",-1.74793091039745
"409",-3.47133892406844
"410",-2.23924026106206
"411",-0.511102101654731
"412",-0.544615068794761
"413",-1.27405745223339
"414",-2.28713994774571
"415",0.108280851832415
"416",-2.83698501719359
"417",-1.19180130335335
"418",-1.72340858635107
"419",-2.31726961703861
"420",-0.992368470446786
"421",-2.06813820811432
"422",-1.04433692940462
"423",-0.6633089679858
"424",-0.608121650729009
"425",-0.776302353534535
"426",0.299213115476763
"427",-2.15554372941932
"428",0.463910723044384
"429",-1.64402041217101
"430",-1.8755582713614
"431",-0.417492437347282
"432",-0.996178992145825
"433",-0.40943502217252
"434",-1.4161681315999
"435",-0.278905760143069
"436",-1.00607791436712
"437",-0.902043264326331
"438",-1.08469462489288
"439",0.187890502786003
"440",-2.57826970624347
"441",-2.73695953420004
"442",-0.920763042308143
"443",0.631460219364327
"444",-1.03424688311412
"445",-1.58200839862081
"446",-2.84189291256097
"447",-0.0479055246943993
"448",-0.632778155724811
"449",-0.975560883221102
"450",-0.324102471627264
"451",-1.94013983781083
"452",-0.869115770362107
"453",-2.11292294681796
"454",0.0283550838253752
"455",-3.09597167153171
"456",-1.13756667028259
"457",-1.32121238978623
"458",-2.10010932923884
"459",-1.52057612884525
"460",-1.62584032745105
"461",-2.12462027537253
"462",-2.81946197894026
"463",0.668816977080377
"464",-2.65732048913515
"465",-1.29986907608677
"466",-1.23973215571466
"467",-2.19347841894186
"468",-0.938102959088676
"469",-2.30405566632322
"470",-1.16730626199008
"471",-2.79772556964212
"472",-1.72766298892957
"473",-0.74597660548541
"474",-3.57040274809116
"475",-1.31739526232107
"476",-0.554723719027702
"477",-0.788849314378586
"478",-0.415322916145082
"479",-2.13563298521423
"480",-1.28133068059906
"481",-1.8725490652974
"482",-1.36596915900638
"483",-0.16037993102301
"484",-1.38847481980903
"485",-2.34586596079849
"486",-0.875556337377671
"487",-0.0618006331492902
"488",-1.1685178668643
"489",-1.6507367891933
"490",-1.26267760669379
"491",-1.52297433123887
"492",-1.0955183218577
"493",-0.362018817606897
"494",-0.750688797904583
"495",-1.69820879171096
"496",-0.297100439230498
"497",-1.37999651536184
"498",-1.58478058494318
"499",-1.22486505297874
"500",-0.97430724162752
"501",-1.00447812881763
"502",-2.2380900387351
"503",-0.992464431540194
"504",-0.963241987257254
"505",-1.24445826300324
"506",-0.531444021618647
"507",-1.05973305166317
"508",-2.54653658942679
"509",-3.33605057146283
"510",1.32494312558059
"511",-0.17179481263519
"512",-1.01411062323999
"513",-1.70651031037769
"514",-1.80835485828241
"515",-0.542706585080716
"516",-2.0552680866415
"517",-1.44515886134817
"518",-0.550448650385887
"519",-2.21214537324869
"520",-0.95711149923622
"521",-0.0812727459521176
"522",-0.269735889944998
"523",-0.784045088485085
"524",-2.99473863281195
"525",-1.48374870209904
"526",-2.05959906036916
"527",-1.33146932725294
"528",-1.72016617121832
"529",-3.00369383502008
"530",-1.16289617313839
"531",-2.52485141604533
"532",-2.24221460921921
"533",-0.4160601214884
"534",-0.795599195901554
"535",-1.95499631440082
"536",-0.506999428145236
"537",-0.45659181312968
"538",-1.03928375365608
"539",0.422137561679206
"540",-0.69914362379878
"541",-0.173292428811041
"542",-1.38917775401044
"543",-1.80557088637757
"544",0.423261165400092
"545",-0.940328437099865
"546",-1.98066372864882
"547",-1.5989631438839
"548",-2.68458211581806
"549",-0.940915492769639
"550",-0.949923508740147
"551",-0.198904067887492
"552",-0.942415356344052
"553",-0.430858473428995
"554",-1.67226676755249
"555",-1.75749685181498
"556",-1.35254719836686
"557",0.569384171285526
"558",-1.35187299563254
"559",-0.785428535692044
"560",-2.19829174828936
"561",-0.862000370929138
"562",0.285015224977919
"563",-1.43967704512325
"564",-0.057698687789107
"565",-1.91948790337939
"566",-1.92865633296285
"567",-1.81453834207377
"568",-2.57070535250084
"569",-1.67535464863245
"570",0.804743127150822
"571",-1.36171485866701
"572",0.267583825231349
"573",-0.992452832518944
"574",-1.37354190938852
"575",-0.768209986116485
"576",-1.91766696624029
"577",-0.00450383003267141
"578",-2.21613908326701
"579",-0.311929498342794
"580",-0.874509297469847
"581",-0.974558062055128
"582",-0.386779621389051
"583",-1.97205564683727
"584",-2.34064385734498
"585",-1.40491532307243
"586",0.0996768064313598
"587",-0.535877715912441
"588",1.16736849917871
"589",-2.11717000665683
"590",-1.0071116827843
"591",1.94406537410531
"592",-1.09331727073254
"593",-0.22156416831948
"594",-0.263616479380592
"595",0.497844902359556
"596",-1.05775997573219
"597",0.0923365258181481
"598",-2.8593444129183
"599",-1.86493296615797
"600",-1.03543767552589
"601",-1.70316506626432
"602",-0.888841637142384
"603",-2.82866386504932
"604",-0.577832161815215
"605",-1.60559938981153
"606",-1.57588719838837
"607",-1.26341599101753
"608",-1.69803034107813
"609",-2.83956811830416
"610",-0.509034963122474
"611",-1.08618293206987
"612",-4.16002649077033
"613",-0.00553221209581101
"614",-1.80473504231364
"615",-0.917350281324307
"616",-0.820805493549648
"617",-2.16495630280278
"618",-2.62275432055612
"619",0.419658397388956
"620",0.810633739331073
"621",-0.514616483897678
"622",-0.946396867750404
"623",-0.975861084315242
"624",-0.799350411426287
"625",-1.38665870286014
"626",-0.0646270547662553
"627",-0.419254070001367
"628",-1.70812790828346
"629",-0.989217978594005
"630",-1.07553782982522
"631",-1.0471566889169
"632",-0.0847087071073549
"633",-1.62792064467746
"634",-0.489783497026062
"635",-0.939106828146384
"636",-1.14784080652861
"637",-0.132236356639187
"638",-0.974467711466673
"639",-2.20922942804796
"640",-2.39676872946631
"641",-1.45557901268317
"642",-1.82945862951223
"643",-2.352405188786
"644",-1.77156852354691
"645",-2.93937342657013
"646",-1.5316638449026
"647",-1.47926393286368
"648",-1.40706103523013
"649",-1.13618255473383
"650",-0.750660537402495
"651",-1.57977430453393
"652",-0.814546311548884
"653",-2.06576806862679
"654",-0.445519343136063
"655",-1.02582138251122
"656",-1.22226936934679
"657",-1.79055211898701
"658",0.5857627346294
"659",-0.727228919593073
"660",-0.866302892995086
"661",-3.69999167828378
"662",-3.07616294207689
"663",-1.17436475008711
"664",-0.217807384224806
"665",-1.14111869326963
"666",-2.11280693843838
"667",-1.27266388239106
"668",-1.64075356973638
"669",-0.896903465650283
"670",-2.03201490228743
"671",-2.01365457651828
"672",-0.82445113090032
"673",-0.184175127742535
"674",0.559987290251605
"675",-0.827545497908425
"676",-1.48564236272949
"677",-2.5469426778301
"678",-1.9975278418922
"679",0.01112301920954
"680",-1.83586571840797
"681",-0.650394964696004
"682",-1.42561345132297
"683",-0.264805424668762
"684",-1.19837949830486
"685",-1.82840501705944
"686",-1.84975598944943
"687",-1.12028256077984
"688",-0.412582051330153
"689",0.513332423261144
"690",0.51160097498424
"691",0.305625376854264
"692",-2.10355334127097
"693",-0.499691676584994
"694",-1.60188615273701
"695",-1.53564720313347
"696",-0.909814245544123
"697",0.382170068921916
"698",-2.39834507460008
"699",1.03345049130175
"700",-1.27570546275534
"701",-1.63644206583032
"702",-0.269613055684109
"703",-1.41436825591865
"704",-0.0252184137190348
"705",-1.07212510149177
"706",-0.826524670072161
"707",-1.11717332848095
"708",-0.426246718036526
"709",-1.25773950140435
"710",-1.72513785640121
"711",-0.48249454358644
"712",-2.30576249474765
"713",-0.278092473466023
"714",-0.515731806483174
"715",-2.29387261262099
"716",-0.445588139501974
"717",-1.99125946089276
"718",-0.0155886056712249
"719",-2.20409835769157
"720",-1.2060354529867
"721",-2.62264312665356
"722",-1.37695187008905
"723",-0.51440238060337
"724",2.191269922551
"725",-0.165955144081854
"726",-2.32846144644767
"727",-0.220884550868708
"728",-2.77448029140971
"729",-1.31670988136625
"730",-0.155989836267745
"731",-3.3857721355678
"732",-0.388334780420486
"733",-0.227725894983459
"734",-1.95197103869063
"735",-1.27024186189323
"736",1.14417505543473
"737",-1.84988309994136
"738",-0.970623520446371
"739",-1.28019662270677
"740",-0.867846540463683
"741",0.59955893822967
"742",-1.8759361727953
"743",-1.31499706344539
"744",-1.41736438654211
"745",-1.98571312383251
"746",-3.32398602976021
"747",-1.28250292266729
"748",-3.3119871356502
"749",-1.31901148377315
"750",-1.88594976585812
"751",-0.603650629256102
"752",-1.32971063252009
"753",-1.78750251412167
"754",-1.84568772534403
"755",-1.17238962959968
"756",-0.362533797903079
"757",-0.980127796275768
"758",-1.7038385743413
"759",-1.30024290704599
"760",0.865124378843813
"761",-2.46320603767809
"762",-1.37758060748914
"763",-1.58495876834821
"764",-1.68224607397901
"765",1.21965952114698
"766",-1.6021042621533
"767",-1.88218419259588
"768",-2.07925896676153
"769",0.154990147966219
"770",-0.00972761899685537
"771",-3.03536490393691
"772",-1.47510199307763
"773",-0.450812726964229
"774",-1.27960291386553
"775",-1.1180350420863
"776",-2.49394671216276
"777",-2.36958680333357
"778",-0.787814200880162
"779",-1.39006045330532
"780",-1.50207092600008
"781",0.0973339853925459
"782",-0.878143330274425
"783",-2.5477383828514
"784",-2.03478205068208
"785",-1.65515586777023
"786",-2.26427250453173
"787",-0.195502497141067
"788",-2.79971718346886
"789",-2.24891269625344
"790",-1.18941860223605
"791",-0.499058556845751
"792",1.16404656747417
"793",-1.38382806100117
"794",-1.51060240904662
"795",-1.85476850406363
"796",-3.0926130248366
"797",-0.391961102197849
"798",-0.0730520508839729
"799",-2.00248156131289
"800",0.131437539722746
"801",-1.10280053693311
"802",-0.715883572616309
"803",0.124263444436361
"804",-1.76412443147985
"805",-0.281543730474444
"806",-0.162556669744806
"807",0.473460972989836
"808",0.440503026685151
"809",0.035386650327891
"810",-2.39632759782865
"811",-0.52360464434643
"812",-1.41142602097002
"813",-1.05927865466801
"814",0.0882483411961033
"815",-0.326507802329212
"816",-2.89747442253219
"817",-0.749062723866089
"818",-1.36624469300245
"819",-1.3910318088446
"820",-1.67692876303588
"821",-0.965100160494823
"822",-0.453343945911393
"823",-0.710141277477407
"824",-0.77209079641414
"825",-1.68141910957296
"826",-1.01509642315195
"827",-1.55596682452227
"828",-2.92079951742987
"829",-0.867969167575933
"830",0.559947963348464
"831",-2.49635407310152
"832",0.0365447269789019
"833",-0.10659225328393
"834",-0.720489413168307
"835",-1.99925317186014
"836",-2.48481419862355
"837",0.408236854713944
"838",-0.541509481058876
"839",-0.873079028408515
"840",-0.819616213497768
"841",-2.63744047035192
"842",0.0300870508378053
"843",0.490751167808363
"844",-1.08131779264504
"845",-2.34064386328202
"846",-1.42552879117792
"847",-1.59796685197877
"848",-0.341077647494306
"849",-0.712615311859536
"850",-1.96491116496677
"851",-1.246954768408
"852",0.417141503626312
"853",-0.85648563994436
"854",-0.237570086834326
"855",-0.0677766308852117
"856",0.751555694299479
"857",-3.66446733007258
"858",-3.63429995361262
"859",-0.333538834472622
"860",-1.448385137865
"861",-0.183333268954985
"862",-0.800148978477878
"863",-1.11326421874506
"864",-1.36370762859181
"865",0.407215254563415
"866",-3.20631644085897
"867",-1.12350148331603
"868",1.29828615629069
"869",-1.50986562129826
"870",0.219882716026456
"871",-0.75700503439345
"872",-0.856798802383269
"873",-1.218903145093
"874",-1.77214205000741
"875",-1.18332043090593
"876",-1.71959322474043
"877",-0.824989330301199
"878",-2.58879690412352
"879",-1.44949796413641
"880",-0.0938357198793591
"881",-2.92301993322734
"882",-0.134136349731893
"883",-1.54693787108046
"884",0.621776811701275
"885",-1.08728889509204
"886",-0.0942600540906098
"887",-0.673496745017884
"888",-2.75791567627277
"889",-0.904633369484556
"890",-1.06675284771225
"891",-0.866494635058893
"892",-0.619232310255557
"893",-1.19856636623
"894",-1.24056452845734
"895",-3.71692280973825
"896",-1.34971434774057
"897",0.0111551125219893
"898",0.06995139200181
"899",0.0691256492535952
"900",-0.374837654896078
"901",-1.11119973413259
"902",-1.92617979473724
"903",-1.59255545624548
"904",-1.59565593633396
"905",-0.344338729328337
"906",-1.1590821534003
"907",-0.353189755539039
"908",-3.27531892461442
"909",-1.83609231928857
"910",-1.65013644053164
"911",-0.0622632205389175
"912",-2.57888299480026
"913",-0.91224247879955
"914",-1.53845480372337
"915",0.429704312530774
"916",-0.612352682829991
"917",-0.00325130764038772
"918",-1.8743018633809
"919",0.0940561770903419
"920",-0.665530089027161
"921",-0.208848663219678
"922",-1.4458504788826
"923",0.407038861862517
"924",-2.20491043790512
"925",-1.50475604466785
"926",-2.18161465834655
"927",-1.80176301358585
"928",-0.325414616918708
"929",-1.38755981473077
"930",-0.854258149860766
"931",1.2453677748807
"932",-0.484229692001661
"933",-0.967042355141651
"934",-0.179675440436941
"935",-1.02325745160307
"936",-1.71394817456031
"937",0.022062923673553
"938",-0.98565570311427
"939",-0.506848362068876
"940",-0.822123141650484
"941",-0.949000662717264
"942",-0.784999331969586
"943",-2.50302301975519
"944",-0.625428042642046
"945",-2.16719790572546
"946",-1.14703105853884
"947",-1.11530346002281
"948",-1.4231216236683
"949",-2.55766950215926
"950",0.650073494229696
"951",-1.27123492768538
"952",-2.89066729438282
"953",-2.10358389530153
"954",-0.250086460954933
"955",-0.423438084657775
"956",-1.66952293124214
"957",-0.677699653863902
"958",-0.133345607564488
"959",-0.711820391032889
"960",-1.76367346696224
"961",-0.395491076532995
"962",-1.73202525809606
"963",-1.1779849045281
"964",-0.356477618302286
"965",-2.12728943661035
"966",-1.80513074224054
"967",-1.91021277318516
"968",-1.47253149636381
"969",-2.8148249168441
"970",-0.93995117049899
"971",0.0517951908924874
"972",-1.00670451488695
"973",-0.733482943990585
"974",-1.5761849256967
"975",-1.9976143769677
"976",-1.21561392859708
"977",-1.93627419210124
"978",-2.20227188745851
"979",-1.23557125967562
"980",-1.78385890730615
"981",-2.08512442362754
"982",-2.12179066931934
"983",0.131851099564196
"984",-0.431989063548831
"985",-1.2423650654958
"986",-2.17330811460536
"987",-1.07687070151615
"988",-0.817170404993777
"989",-2.70519913779924
"990",-1.87907318913367
"991",-1.73391889741079
"992",-0.837388698609512
"993",-1.98657951676034
"994",-1.81170371376413
"995",-3.80654159472878
"996",-1.26895082279755
"997",-1.9664584705908
"998",-1.78523396972032
"999",-0.918185684391005
"1000",-0.502721298015073
