"","V1"
"197",-5.10522845259972
"198",-4.32098450350172
"199",-4.92694178524745
"200",-3.5510839518615
"201",-4.4827240325726
"202",-1.93477211091298
"203",-4.35665046590418
"204",-4.67545064614843
"205",-5.63261841442481
"206",-4.43113046722983
"207",-5.61495792904978
"208",-4.09371638136065
"209",-5.69196192533003
"210",-4.19380646055795
"211",-5.02879604786102
"212",-6.21307591830017
"213",-3.41599779425237
"214",-3.97624599976147
"215",-5.79454355836319
"216",-4.80372887850773
"217",-5.61585417120418
"218",-5.25340205464598
"219",-4.14366351969848
"220",-3.76357625613254
"221",-3.7198111559529
"222",-3.94980642340734
"223",-4.78244071988011
"224",-7.95361912188095
"225",-4.10447459620552
"226",-3.75045452881383
"227",-4.15347835910493
"228",-5.83929214188364
"229",-4.18020254207067
"230",-3.6712368189921
"231",-6.11509935978302
"232",-4.11397545441888
"233",-2.18854004270555
"234",-6.29228587490994
"235",-3.84713524030475
"236",-4.98423356230594
"237",-6.04819419503479
"238",-5.56590121038998
"239",-4.63304226575948
"240",-5.05180016901744
"241",-6.03118568411809
"242",-4.90753563379781
"243",-5.59023867430168
"244",-3.90341906735673
"245",-3.74616168675116
"246",-4.98894128242919
"247",-6.42499746378692
"248",-4.17799864224255
"249",-6.59397100506548
"250",-5.15905373578139
"251",-4.15386007778839
"252",-3.74091566910075
"253",-4.00257740047057
"254",-3.69173151637231
"255",-5.24206360525194
"256",-5.9736353881301
"257",-5.23515014118934
"258",-2.84188953940941
"259",-3.58760180427471
"260",-4.93486115223569
"261",-5.46704977151346
"262",-3.42669015679741
"263",-4.4232119908087
"264",-4.56794086837708
"265",-6.78335887916826
"266",-3.17196815880189
"267",-5.48070800151063
"268",-4.24743052746698
"269",-3.75651871866028
"270",-3.44189784353976
"271",-3.3261347140249
"272",-4.83598081348414
"273",-4.09236414599883
"274",-6.73171333909423
"275",-4.66785018884518
"276",-3.7544827439179
"277",-4.98037154665203
"278",-5.67365144997501
"279",-4.21210722308679
"280",-4.43403299349881
"281",-6.19118065238709
"282",-5.81674261379202
"283",-3.46412519097049
"284",-5.06224983755865
"285",-6.49551569500023
"286",-4.15701392180149
"287",-5.11485298859863
"288",-3.79620180426964
"289",-3.71716980328724
"290",-4.9637709762582
"291",-5.94391402896521
"292",-2.18337238499683
"293",-3.86457539156151
"294",-3.95305948270547
"295",-6.3474059441241
"296",-3.53756826063481
"297",-4.95679321000426
"298",-4.98963314079707
"299",-3.60449991802015
"300",-5.15450524927954
"301",-3.62841214563007
"302",-4.03124101764496
"303",-5.41519040865882
"304",-3.96202481293128
"305",-4.850523872964
"306",-3.80551388803904
"307",-4.93481411124707
"308",-4.32233931509305
"309",-6.012716156181
"310",-4.35171073705817
"311",-3.25739492673659
"312",-4.47389515966561
"313",-3.57401911114312
"314",-6.22882955453041
"315",-5.0267904872921
"316",-3.77810597770562
"317",-4.08169005422408
"318",-6.08277745422196
"319",-5.64910654203065
"320",-5.58329542187246
"321",-4.58948906316457
"322",-5.21688589096004
"323",-4.42239156524278
"324",-5.47745612980667
"325",-4.77329455758036
"326",-4.07561095353242
"327",-3.43447357529442
"328",-4.51572074691553
"329",-5.59434993850947
"330",-5.30545483431667
"331",-4.29834554092956
"332",-5.72279461618055
"333",-4.43328779110888
"334",-5.94585996048193
"335",-5.01275163078841
"336",-5.28587745848757
"337",-3.55177685606111
"338",-4.30634544370753
"339",-4.95777270288174
"340",-4.82201237556077
"341",-4.59067256773586
"342",-4.032059043906
"343",-4.93673713777282
"344",-7.32265659675843
"345",-5.88078481971424
"346",-4.06637178325621
"347",-3.50704980642683
"348",-3.94879860887193
"349",-4.35636922794801
"350",-6.64100770858565
"351",-3.49316215606935
"352",-3.20707984772581
"353",-5.12238047007929
"354",-2.35383405753811
"355",-7.68072254296022
"356",-5.68646634266613
"357",-4.39643759077526
"358",-4.57287549302521
"359",-6.12672830307039
"360",-3.01121330483779
"361",-5.31929872120869
"362",-6.10669827495624
"363",-4.6684178787929
"364",-3.42502688287285
"365",-5.47126335484725
"366",-5.36106611563726
"367",-4.68742787905737
"368",-5.70478854031653
"369",-4.86461625283327
"370",-4.24834884778707
"371",-3.7535135610662
"372",-3.77422312281299
"373",-5.31498221735311
"374",-4.87751544371084
"375",-3.77014739175616
"376",-3.72960415957668
"377",-4.24571120180981
"378",-4.73992596421612
"379",-6.72282158671097
"380",-3.26898245248363
"381",-4.53612669409662
"382",-4.6694440646429
"383",-4.87658447260098
"384",-5.22410376870259
"385",-5.28861566338138
"386",-4.98581746224552
"387",-6.31766965164706
"388",-2.78175265382908
"389",-4.69856097789657
"390",-4.2095339942577
"391",-4.13256646188413
"392",-3.44703319279266
"393",-5.72684458888688
"394",-5.78804560026632
"395",-4.48772152652574
"396",-5.13519181913242
"397",-2.27590795191808
"398",-6.07644299270848
"399",-6.25442627028063
"400",-4.01813031712399
"401",-3.8977903903701
"402",-4.05760064302899
"403",-4.46128420477815
"404",-4.23804973330191
"405",-5.94038308070863
"406",-4.01085631802445
"407",-5.81828279883244
"408",-5.27781138392734
"409",-7.00121939759833
"410",-5.76912073459195
"411",-4.04098257518462
"412",-4.07449554232465
"413",-4.80393792576329
"414",-5.8170204212756
"415",-3.42159962169748
"416",-6.36686549072349
"417",-4.72168177688325
"418",-5.25328905988097
"419",-5.8471500905685
"420",-4.52224894397668
"421",-5.59801868164421
"422",-4.57421740293451
"423",-4.19318944151569
"424",-4.1380021242589
"425",-4.30618282706443
"426",-3.23066735805313
"427",-5.68542420294921
"428",-3.06596975048551
"429",-5.1739008857009
"430",-5.4054387448913
"431",-3.94737291087718
"432",-4.52605946567572
"433",-3.93931549570241
"434",-4.94604860512979
"435",-3.80878623367296
"436",-4.53595838789702
"437",-4.43192373785622
"438",-4.61457509842277
"439",-3.34198997074389
"440",-6.10815017977337
"441",-6.26684000772993
"442",-4.45064351583804
"443",-2.89842025416557
"444",-4.56412735664401
"445",-5.11188887215071
"446",-6.37177338609087
"447",-3.57778599822429
"448",-4.1626586292547
"449",-4.505441356751
"450",-3.85398294515716
"451",-5.47002031134072
"452",-4.398996243892
"453",-5.64280342034786
"454",-3.50152538970452
"455",-6.6258521450616
"456",-4.66744714381248
"457",-4.85109286331612
"458",-5.62998980276873
"459",-5.05045660237514
"460",-5.15572080098094
"461",-5.65450074890243
"462",-6.34934245247015
"463",-2.86106349644952
"464",-6.18720096266505
"465",-4.82974954961666
"466",-4.76961262924456
"467",-5.72335889247175
"468",-4.46798343261857
"469",-5.83393613985311
"470",-4.69718673551998
"471",-6.32760604317202
"472",-5.25754346245946
"473",-4.2758570790153
"474",-7.10028322162105
"475",-4.84727573585096
"476",-4.08460419255759
"477",-4.31872978790848
"478",-3.94520338967498
"479",-5.66551345874412
"480",-4.81121115412895
"481",-5.4024295388273
"482",-4.89584963253628
"483",-3.6902604045529
"484",-4.91835529333892
"485",-5.87574643432839
"486",-4.40543681090756
"487",-3.59168110667918
"488",-4.69839834039419
"489",-5.1806172627232
"490",-4.79255808022368
"491",-5.05285480476876
"492",-4.62539879538759
"493",-3.89189929113679
"494",-4.28056927143448
"495",-5.22808926524085
"496",-3.82698091276039
"497",-4.90987698889173
"498",-5.11466105847307
"499",-4.75474552650863
"500",-4.50418771515741
"501",-4.53435860234752
"502",-5.76797051226499
"503",-4.52234490507009
"504",-4.49312246078715
"505",-4.77433873653313
"506",-4.06132449514854
"507",-4.58961352519306
"508",-6.07641706295668
"509",-6.86593104499272
"510",-2.2049373479493
"511",-3.70167528616508
"512",-4.54399109676988
"513",-5.23639078390758
"514",-5.33823533181231
"515",-4.07258705861061
"516",-5.5851485601714
"517",-4.97503933487807
"518",-4.08032912391578
"519",-5.74202584677858
"520",-4.48699197276611
"521",-3.61115321948201
"522",-3.79961636347489
"523",-4.31392556201498
"524",-6.52461910634184
"525",-5.01362917562894
"526",-5.58947953389906
"527",-4.86134980078283
"528",-5.25004664474821
"529",-6.53357430854998
"530",-4.69277664666828
"531",-6.05473188957522
"532",-5.77209508274911
"533",-3.94594059501829
"534",-4.32547966943145
"535",-5.48487678793071
"536",-4.03687990167513
"537",-3.98647228665957
"538",-4.56916422718598
"539",-3.10774291185069
"540",-4.22902409732867
"541",-3.70317290234093
"542",-4.91905822754033
"543",-5.33545135990747
"544",-3.1066193081298
"545",-4.47020891062976
"546",-5.51054420217871
"547",-5.1288436174138
"548",-6.21446258934795
"549",-4.47079596629953
"550",-4.47980398227004
"551",-3.72878454141739
"552",-4.47229582987394
"553",-3.96073894695889
"554",-5.20214724108238
"555",-5.28737732534487
"556",-4.88242767189675
"557",-2.96049630224437
"558",-4.88175346916243
"559",-4.31530900922194
"560",-5.72817222181925
"561",-4.39188084445903
"562",-3.24486524855197
"563",-4.96955751865314
"564",-3.587579161319
"565",-5.44936837690928
"566",-5.45853680649274
"567",-5.34441881560366
"568",-6.10058582603073
"569",-5.20523512216235
"570",-2.72513734637907
"571",-4.89159533219691
"572",-3.26229664829854
"573",-4.52233330604884
"574",-4.90342238291841
"575",-4.29809045964638
"576",-5.44754743977019
"577",-3.53438430356256
"578",-5.7460195567969
"579",-3.84180997187269
"580",-4.40438977099974
"581",-4.50443853558502
"582",-3.91666009491894
"583",-5.50193612036716
"584",-5.87052433087487
"585",-4.93479579660233
"586",-3.43020366709853
"587",-4.06575818944233
"588",-2.36251197435118
"589",-5.64705048018673
"590",-4.53699215631419
"591",-1.58581509942458
"592",-4.62319774426244
"593",-3.75144464184937
"594",-3.79349695291048
"595",-3.03203557117034
"596",-4.58764044926209
"597",-3.43754394771174
"598",-6.38922488644819
"599",-5.39481343968786
"600",-4.56531814905578
"601",-5.23304553979422
"602",-4.41872211067228
"603",-6.35854433857921
"604",-4.10771263534511
"605",-5.13547986334142
"606",-5.10576767191827
"607",-4.79329646454743
"608",-5.22791081460803
"609",-6.36944859183405
"610",-4.03891543665237
"611",-4.61606340559976
"612",-7.68990696430022
"613",-3.5354126856257
"614",-5.33461551584353
"615",-4.4472307548542
"616",-4.35068596707954
"617",-5.69483677633267
"618",-6.15263479408601
"619",-3.11022207614094
"620",-2.71924673419882
"621",-4.04449695742757
"622",-4.4762773412803
"623",-4.50574155784513
"624",-4.32923088495618
"625",-4.91653917639004
"626",-3.59450752829615
"627",-3.94913454353126
"628",-5.23800838181335
"629",-4.5190984521239
"630",-4.60541830335511
"631",-4.5770371624468
"632",-3.61458918063725
"633",-5.15780111820735
"634",-4.01966397055596
"635",-4.46898730167628
"636",-4.6777212800585
"637",-3.66211683016908
"638",-4.50434818499657
"639",-5.73910990157785
"640",-5.9266492029962
"641",-4.98545948621306
"642",-5.35933910304212
"643",-5.8822856623159
"644",-5.3014489970768
"645",-6.46925390010002
"646",-5.06154431843249
"647",-5.00914440639357
"648",-4.93694150876002
"649",-4.66606302826373
"650",-4.28054101093239
"651",-5.10965477806382
"652",-4.34442678507878
"653",-5.59564854215669
"654",-3.97539981666596
"655",-4.55570185604112
"656",-4.75214984287668
"657",-5.3204325925169
"658",-2.94411773890049
"659",-4.25710939312297
"660",-4.39618336652498
"661",-7.22987215181367
"662",-6.60604341560678
"663",-4.704245223617
"664",-3.7476878577547
"665",-4.67099916679952
"666",-5.64268741196827
"667",-4.80254435592096
"668",-5.17063404326628
"669",-4.42678393918018
"670",-5.56189537581732
"671",-5.54353505004817
"672",-4.35433160443021
"673",-3.71405560127243
"674",-2.96989318327829
"675",-4.35742597143832
"676",-5.01552283625938
"677",-6.07682315135999
"678",-5.52740831542209
"679",-3.51875745432035
"680",-5.36574619193786
"681",-4.1802754382259
"682",-4.95549392485287
"683",-3.79468589819866
"684",-4.72825997183475
"685",-5.35828549058933
"686",-5.37963646297933
"687",-4.65016303430973
"688",-3.94246252486005
"689",-3.01654805026875
"690",-3.01827949854565
"691",-3.22425509667563
"692",-5.63343381480086
"693",-4.02957215011489
"694",-5.13176662626691
"695",-5.06552767666336
"696",-4.43969471907402
"697",-3.14771040460798
"698",-5.92822554812997
"699",-2.49642998222815
"700",-4.80558593628523
"701",-5.16632253936022
"702",-3.799493529214
"703",-4.94424872944854
"704",-3.55509888724893
"705",-4.60200557502166
"706",-4.35640514360205
"707",-4.64705380201084
"708",-3.95612719156642
"709",-4.78761997493424
"710",-5.2550183299311
"711",-4.01237501711633
"712",-5.83564296827754
"713",-3.80797294699592
"714",-4.04561228001307
"715",-5.82375308615089
"716",-3.97546861303187
"717",-5.52113993442265
"718",-3.54546907920112
"719",-5.73397883122147
"720",-4.7359159265166
"721",-6.15252360018345
"722",-4.90683234361894
"723",-4.04428285413326
"724",-1.3386105509789
"725",-3.69583561761175
"726",-5.85834191997756
"727",-3.7507650243986
"728",-6.3043607649396
"729",-4.84659035489615
"730",-3.68587030979764
"731",-6.91565260909769
"732",-3.91821525395038
"733",-3.75760636851335
"734",-5.48185151222053
"735",-4.80012233542312
"736",-2.38570541809517
"737",-5.37976357347125
"738",-4.50050399397626
"739",-4.81007709623666
"740",-4.39772701399358
"741",-2.93032153530022
"742",-5.40581664632519
"743",-4.84487753697528
"744",-4.94724486007201
"745",-5.5155935973624
"746",-6.8538665032901
"747",-4.81238339619718
"748",-6.84186760918009
"749",-4.84889195730304
"750",-5.41583023938801
"751",-4.133531102786
"752",-4.85959110604999
"753",-5.31738298765156
"754",-5.37556819887392
"755",-4.70227010312957
"756",-3.89241427143297
"757",-4.51000826980566
"758",-5.23371904787119
"759",-4.83012338057588
"760",-2.66475609468608
"761",-5.99308651120798
"762",-4.90746108101903
"763",-5.11483924187811
"764",-5.2121265475089
"765",-2.31022095238291
"766",-5.13198473568319
"767",-5.41206466612578
"768",-5.60913944029142
"769",-3.37489032556367
"770",-3.53960809252675
"771",-6.5652453774668
"772",-5.00498246660752
"773",-3.98069320049412
"774",-4.80948338739543
"775",-4.64791551561619
"776",-6.02382718569265
"777",-5.89946727686347
"778",-4.31769467441006
"779",-4.91994092683521
"780",-5.03195139952997
"781",-3.43254648813735
"782",-4.40802380380432
"783",-6.07761885638129
"784",-5.56466252421198
"785",-5.18503634130013
"786",-5.79415297806162
"787",-3.72538297067096
"788",-6.32959765699875
"789",-5.77879316978333
"790",-4.71929907576594
"791",-4.02893903037564
"792",-2.36583390605572
"793",-4.91370853453106
"794",-5.04048288257652
"795",-5.38464897759352
"796",-6.62249349836649
"797",-3.92184157572774
"798",-3.60293252441387
"799",-5.53236203484278
"800",-3.39844293380715
"801",-4.63268101046301
"802",-4.2457640461462
"803",-3.40561702909353
"804",-5.29400490500974
"805",-3.81142420400434
"806",-3.6924371432747
"807",-3.05641950054006
"808",-3.08937744684474
"809",-3.494493823202
"810",-5.92620807135854
"811",-4.05348511787632
"812",-4.94130649449991
"813",-4.5891591281979
"814",-3.44163213233379
"815",-3.8563882758591
"816",-6.42735489606208
"817",-4.27894319739598
"818",-4.89612516653234
"819",-4.92091228237449
"820",-5.20680923656577
"821",-4.49498063402472
"822",-3.98322441944129
"823",-4.2400217510073
"824",-4.30197126994403
"825",-5.21129958310285
"826",-4.54497689668184
"827",-5.08584729805216
"828",-6.45067999095976
"829",-4.39784964110583
"830",-2.96993251018143
"831",-6.02623454663141
"832",-3.49333574655099
"833",-3.63647272681382
"834",-4.2503698866982
"835",-5.52913364539004
"836",-6.01469467215344
"837",-3.12164361881595
"838",-4.07138995458877
"839",-4.40295950193841
"840",-4.34949668702766
"841",-6.16732094388182
"842",-3.49979342269209
"843",-3.03912930572153
"844",-4.61119826617493
"845",-5.87052433681191
"846",-4.95540926470781
"847",-5.12784732550866
"848",-3.8709581210242
"849",-4.24249578538943
"850",-5.49479163849666
"851",-4.77683524193789
"852",-3.11273896990358
"853",-4.38636611347425
"854",-3.76745056036422
"855",-3.5976571044151
"856",-2.77832477923041
"857",-7.19434780360247
"858",-7.16418042714252
"859",-3.86341930800252
"860",-4.9782656113949
"861",-3.71321374248488
"862",-4.33002945200777
"863",-4.64314469227495
"864",-4.89358810212171
"865",-3.12266521896648
"866",-6.73619691438886
"867",-4.65338195684592
"868",-2.2315943172392
"869",-5.03974609482815
"870",-3.30999775750344
"871",-4.28688550792334
"872",-4.38667927591316
"873",-4.74878361862289
"874",-5.3020225235373
"875",-4.71320090443582
"876",-5.24947369827033
"877",-4.35486980383109
"878",-6.11867737765341
"879",-4.9793784376663
"880",-3.62371619340925
"881",-6.45290040675723
"882",-3.66401682326179
"883",-5.07681834461036
"884",-2.90810366182862
"885",-4.61716936862193
"886",-3.6241405276205
"887",-4.20337721854778
"888",-6.28779614980266
"889",-4.43451384301445
"890",-4.59663332124214
"891",-4.39637510858879
"892",-4.14911278378545
"893",-4.7284468397599
"894",-4.77044500198724
"895",-7.24680328326815
"896",-4.87959482127046
"897",-3.5187253610079
"898",-3.45992908152808
"899",-3.4607548242763
"900",-3.90471812842597
"901",-4.64108020766248
"902",-5.45606026826713
"903",-5.12243592977537
"904",-5.12553640986386
"905",-3.87421920285823
"906",-4.6889626269302
"907",-3.88307022906893
"908",-6.80519939814431
"909",-5.36597279281846
"910",-5.18001691406153
"911",-3.59214369406881
"912",-6.10876346833015
"913",-4.44212295232944
"914",-5.06833527725326
"915",-3.10017616099912
"916",-4.14223315635988
"917",-3.53313178117028
"918",-5.40418233691079
"919",-3.43582429643955
"920",-4.19541056255705
"921",-3.73872913674957
"922",-4.9757309524125
"923",-3.12284161166738
"924",-5.73479091143501
"925",-5.03463651819774
"926",-5.71149513187644
"927",-5.33164348711574
"928",-3.8552950904486
"929",-4.91744028826066
"930",-4.38413862339066
"931",-2.28451269864919
"932",-4.01411016553155
"933",-4.49692282867154
"934",-3.70955591396683
"935",-4.55313792513297
"936",-5.24382864809021
"937",-3.50781754985634
"938",-4.51553617664416
"939",-4.03672883559877
"940",-4.35200361518038
"941",-4.47888113624716
"942",-4.31487980549948
"943",-6.03290349328509
"944",-4.15530851617194
"945",-5.69707837925535
"946",-4.67691153206874
"947",-4.6451839335527
"948",-4.95300209719819
"949",-6.08754997568915
"950",-2.8798069793002
"951",-4.80111540121527
"952",-6.42054776791271
"953",-5.63346436883142
"954",-3.77996693448483
"955",-3.95331855818767
"956",-5.19940340477204
"957",-4.20758012739379
"958",-3.66322608109438
"959",-4.24170086456278
"960",-5.29355394049214
"961",-3.92537155006289
"962",-5.26190573162595
"963",-4.70786537805799
"964",-3.88635809183218
"965",-5.65716991014024
"966",-5.33501121577043
"967",-5.44009324671506
"968",-5.0024119698937
"969",-6.34470539037399
"970",-4.46983164402888
"971",-3.47808528263741
"972",-4.53658498841684
"973",-4.26336341752048
"974",-5.10606539922659
"975",-5.52749485049759
"976",-4.74549440212697
"977",-5.46615466563113
"978",-5.73215236098841
"979",-4.76545173320551
"980",-5.31373938083604
"981",-5.61500489715743
"982",-5.65167114284923
"983",-3.3980293739657
"984",-3.96186953707872
"985",-4.7722455390257
"986",-5.70318858813526
"987",-4.60675117504605
"988",-4.34705087852367
"989",-6.23507961132913
"990",-5.40895366266356
"991",-5.26379937094069
"992",-4.3672691721394
"993",-5.51645999029023
"994",-5.34158418729403
"995",-7.33642206825867
"996",-4.79883129632744
"997",-5.49633894412069
"998",-5.31511444325022
"999",-4.4480661579209
"1000",-4.03260177154497
